turnid	ROUGE1-R	MRR	Exact match	F1
78_10	0.875000		0.000000	0.346154
79_2	0.900000	0.166667	0.000000	0.275862
79_3	0.875000	0.000000	0.000000	0.115385
79_4	0.750000		0.000000	0.137931
79_5	1.000000	0.000000	0.000000	0.240000
79_6	0.714286	0.200000	0.000000	0.203390
79_7	0.700000	1.000000	0.000000	0.926829
79_8	1.000000		0.000000	0.060606
79_9	1.000000	0.000000	0.000000	0.169492
80_2	1.000000		0.000000	0.000000
80_3	0.818182	0.000000	0.000000	0.355556
80_4	1.000000	0.000000	0.000000	0.380952
80_5	1.000000	0.166667	0.000000	0.166667
80_6	1.000000		0.000000	0.135593
80_7	0.538462		0.000000	0.322581
80_8	0.750000	0.000000	0.000000	0.156863
80_9	1.000000	0.166667	0.000000	0.285714
80_10	0.900000		0.000000	0.300000
81_2	1.000000		0.000000	0.076923
81_3	0.428571	0.000000	0.000000	0.000000
81_4	0.666667	0.000000	0.000000	0.080000
81_5	0.714286		0.000000	0.052632
81_6	0.545455	0.000000	0.000000	0.097561
81_7	0.428571	0.000000	0.000000	0.150000
82_2	0.888889		0.000000	0.114286
82_3	0.800000	0.000000	0.000000	0.047619
82_4	0.000000	0.000000	0.000000	0.111111
82_5	0.500000	0.000000	0.000000	0.062500
82_6	0.777778		0.000000	0.074074
82_7	0.500000	0.000000	0.000000	0.181818
82_8	0.461538		0.000000	0.142857
82_9	0.428571	0.000000	0.000000	0.071429
82_10	0.500000		0.000000	0.210526
82_11	0.625000		0.000000	0.050000
83_2	0.800000		0.000000	0.060606
83_3	0.857143		0.000000	0.115385
83_4	0.833333		0.000000	0.222222
83_5	0.833333		0.000000	0.000000
83_6	0.666667		0.000000	0.000000
83_7	0.833333		0.000000	0.000000
83_8	0.833333		0.000000	0.000000
83_9	0.800000		0.000000	0.000000
84_2	0.714286		0.000000	0.074074
84_3	0.818182		0.000000	0.000000
84_4	1.000000		0.000000	0.000000
84_5	1.000000		0.000000	0.000000
84_6	0.800000		0.000000	0.171429
84_7	0.875000		0.000000	0.000000
84_8	0.875000		0.000000	0.171429
84_9	1.000000		0.000000	0.113208
85_2	0.500000	0.500000	0.000000	0.170213
85_3	1.000000		0.000000	0.363636
85_4	1.000000		0.000000	0.041667
85_5	0.722222		0.000000	0.181818
85_6	0.636364		0.000000	0.139535
86_2	0.888889		0.000000	0.066667
86_3	0.875000		0.000000	0.095238
86_4	0.666667	0.000000	0.000000	0.250000
86_5	0.571429		0.000000	0.125000
86_6	0.750000		0.000000	0.127660
86_7	1.000000		0.000000	0.076923
86_8	1.000000		0.000000	0.400000
86_9	0.571429	0.333333	0.000000	0.150000
87_2	0.875000		0.000000	0.150000
87_3	0.666667	1.000000	0.000000	0.181818
87_4	0.900000		0.000000	0.114286
87_5	0.818182	0.000000	0.000000	0.055556
87_6	1.000000	0.125000	0.000000	0.204082
88_2	0.714286	0.000000	0.000000	0.000000
88_3	0.714286		0.000000	0.434783
88_4	0.777778	0.000000	0.000000	0.055556
88_5	0.666667	0.000000	0.000000	0.062500
88_6	0.600000		0.000000	0.000000
89_2	0.700000	0.500000	0.000000	0.153846
89_3	0.733333		0.000000	0.193548
89_4	0.875000	1.000000	0.000000	0.333333
90_2	0.777778		0.000000	0.971429
90_3	0.600000	0.000000	0.000000	0.292683
90_4	0.500000		0.000000	0.000000
90_5	0.500000		0.000000	0.000000
90_6	0.571429	0.000000	0.000000	0.000000
90_7	0.466667	0.000000	0.000000	0.000000
91_2	1.000000		0.000000	0.486486
91_3	0.700000		0.000000	0.437500
91_4	1.000000		0.000000	0.238095
92_2	0.800000		0.000000	0.181818
92_3	0.714286	0.000000	0.000000	0.105263
92_4	0.700000		0.000000	0.055556
92_5	1.000000		0.000000	0.048780
92_6	0.714286	0.000000	0.000000	0.066667
93_2	1.000000		0.000000	0.242424
93_3	0.900000		0.000000	0.058824
93_4	0.818182		0.000000	0.142857
93_5	0.875000	0.333333	0.000000	0.102564
93_6	0.666667	0.000000	0.000000	0.046512
94_2	1.000000		0.000000	0.375000
94_3	1.000000		0.000000	0.500000
94_4	1.000000		0.000000	0.153846
94_5	1.000000	0.000000	0.000000	0.181818
94_6	1.000000		0.000000	0.545455
94_7	1.000000	0.333333	0.000000	0.263158
94_8	0.875000		0.000000	0.173913
95_2	0.714286		0.000000	0.296296
95_3	1.000000		0.000000	0.454545
95_4	0.700000		0.000000	0.270270
95_5	0.666667		0.000000	0.148148
95_6	0.666667		0.000000	0.333333
95_7	0.406250	0.000000	0.000000	0.318182
95_8	0.769231	0.000000	0.000000	0.146341
96_2	0.357143	0.100000	0.000000	0.121212
96_3	0.173913	0.125000	0.000000	0.363636
96_4	0.625000	0.000000	0.000000	0.000000
96_5	0.700000		0.000000	0.100000
96_6	0.625000	0.000000	0.000000	0.044444
96_7	0.600000	0.000000	0.000000	0.243902
96_8	0.291667			
97_2	0.800000		0.000000	0.000000
97_3	0.400000	0.000000	0.000000	0.058824
97_4	0.400000	0.000000	0.000000	0.200000
98_2	0.750000	0.000000	0.000000	0.088889
98_3	0.545455	0.000000	0.000000	0.058824
98_4	0.461538			
98_5	0.384615	0.000000	0.000000	0.000000
98_6	0.300000		0.000000	0.000000
98_7	0.222222	0.000000	0.000000	0.111111
98_8	0.461538			
99_2	0.312500	0.000000	0.000000	0.272727
99_3	1.000000	0.166667	0.000000	0.341463
99_4	0.370370	0.000000	0.000000	0.142857
99_5	1.000000		0.000000	0.400000
99_6	1.000000			
99_7	1.000000		0.000000	0.228571
99_8	0.875000			
100_2	0.240000			
100_3	0.750000		0.000000	0.000000
100_4	0.666667		0.000000	0.000000
100_5	0.666667		0.000000	0.000000
100_6	0.714286		0.000000	0.057143
100_7	0.518519	0.000000	0.000000	0.057143
101_2	0.500000			
101_3	0.411765	0.000000	0.000000	0.000000
101_4	0.384615	0.000000	0.000000	0.000000
101_5	0.285714	0.000000	0.000000	0.097561
101_6	0.352941		0.000000	0.042553
101_7	0.636364	0.000000	0.000000	0.047619
101_8	0.416667	0.000000	0.000000	0.000000
101_9	0.714286		0.000000	0.105263
101_10	0.714286	0.000000	0.000000	0.000000
101_11	0.333333		0.000000	0.000000
101_12	0.294118	0.000000	0.000000	0.041667
102_2	0.571429	0.000000	0.000000	0.171429
102_3	0.700000	1.000000	0.000000	0.000000
102_4	0.428571			
103_2	0.333333			
103_3	0.454545	1.000000	0.000000	0.947368
103_4	0.454545		0.000000	0.047619
103_5	0.666667	0.000000	0.000000	0.258065
103_6	0.857143		0.000000	0.054054
103_7	0.444444	0.000000	0.000000	0.057143
103_8	0.156250	0.000000	0.000000	0.078431
104_2	0.916667	0.111111	0.000000	0.051282
104_3	0.875000		0.000000	0.222222
104_4	1.000000	0.000000	0.000000	0.312500
104_5	0.888889		0.000000	0.258065
104_6	1.000000		0.000000	0.333333
104_7	1.000000	1.000000	0.000000	0.350000
105_2	0.705882	1.000000	0.000000	0.846154
105_3	0.615385			
105_4	0.687500	1.000000	0.000000	0.769231
105_5	0.812500	0.000000	0.000000	0.185185
105_6	0.409091	0.000000	0.000000	0.055556
106_2	0.600000	1.000000	0.000000	0.666667
106_3	0.636364	1.000000	0.000000	0.227273
106_4	0.500000	1.000000	0.000000	0.685714
106_5	0.500000			
106_6	1.000000		0.000000	0.518519
107_2	1.000000			
107_3	0.333333	0.000000	0.000000	0.074074
107_4	0.461538	0.000000	0.000000	0.000000
107_5	0.411765	0.000000	0.000000	0.000000
107_6	0.411765	0.000000	0.000000	0.055556
108_2	0.900000	0.000000	0.000000	0.062500
108_3	0.218750	0.000000	0.000000	0.304348
108_4	0.916667			
108_5	0.900000	1.000000	0.000000	0.157895
108_6	0.500000	0.000000	0.000000	0.511628
108_7	0.928571	0.000000	0.000000	0.222222
108_8	0.370370		0.000000	0.064516
109_2	0.777778	0.000000	0.000000	0.000000
109_3	0.250000	0.000000	0.000000	0.086957
109_4	0.625000	0.000000	0.000000	0.043478
109_5	0.571429	0.000000	0.000000	0.000000
110_2	0.315789		0.000000	0.000000
110_3	0.818182		0.000000	0.000000
110_4	0.800000			
110_5	0.800000		0.000000	0.076923
110_6	0.666667		0.000000	0.076923
110_7	0.727273		0.000000	0.097561
110_8	0.666667		0.000000	0.000000
111_2	0.461538	0.500000	0.000000	0.000000
111_3	0.315789	0.000000	0.000000	0.275862
111_4	0.500000	0.333333	0.000000	0.148148
111_5	0.900000		0.000000	0.000000
111_6	1.000000	1.000000	0.000000	0.324324
112_2	0.076923	0.000000	0.000000	0.058824
112_3	0.500000			
112_4	0.714286		0.000000	0.078431
112_5	0.571429		0.000000	0.176471
112_6	0.263158			
112_7	0.750000		0.000000	0.148148
112_8	0.666667		0.000000	0.051282
113_2	0.800000	0.000000	0.000000	0.000000
113_3	0.714286	0.000000	0.000000	0.000000
113_4	0.666667		0.000000	0.095238
113_5	0.714286		0.000000	0.000000
113_6	0.600000	0.000000	0.000000	0.000000
113_7	0.750000		0.000000	0.142857
113_8	0.714286		0.000000	0.206897
113_9	0.769231		0.000000	0.000000
113_10	0.750000		0.000000	0.000000
113_11	0.714286			
114_2	0.500000	0.000000	0.000000	0.000000
114_3	0.750000		0.000000	0.200000
114_4	0.800000		0.000000	0.102564
114_5	0.727273	0.000000	0.000000	0.000000
115_2	0.750000		0.000000	0.044444
115_3	0.588235	0.000000	0.000000	0.577778
115_4	0.529412	0.000000	0.000000	0.000000
115_5	0.615385		0.000000	0.235294
116_2	0.555556	0.000000	0.000000	0.000000
116_3	0.500000	0.000000	0.000000	0.000000
116_4	0.625000		0.000000	0.157895
116_5	0.352941			
117_2	0.777778	0.000000	0.000000	0.358974
117_3	1.000000	0.111111	0.000000	0.206897
117_4	1.000000	0.500000	0.000000	0.222222
118_2	0.909091	0.000000	0.000000	0.105263
118_3	0.350000		0.000000	0.097561
118_4	0.909091		0.000000	0.000000
118_5	0.800000	1.000000	0.000000	0.105263
118_6	0.818182	0.000000	0.000000	0.205128
118_7	0.692308	0.166667	0.000000	0.067797
119_2	0.500000	0.000000	0.000000	0.210526
119_3	0.666667		0.000000	0.080000
119_4	0.684211	0.000000	0.000000	0.142857
119_5	0.909091		0.000000	0.277778
119_6	0.600000	1.000000	0.000000	0.190476
119_7	0.666667		0.000000	0.200000
119_8	0.315789	0.000000	0.000000	0.000000
120_2	0.166667	0.000000	0.000000	0.062500
120_3	0.428571	0.500000	0.000000	0.153846
120_4	0.642857			
120_5	0.687500		1.000000	1.000000
120_6	1.000000			
121_2	0.437500	0.000000	0.000000	0.238095
121_3	0.666667	0.000000	0.000000	0.076923
121_4	0.750000		0.000000	0.105263
121_5	0.714286	0.000000	0.000000	0.153846
121_6	0.500000		0.000000	0.046512
121_7	0.833333	0.000000	0.000000	0.051282
121_8	0.333333		0.000000	0.000000
121_9	0.818182		0.000000	0.054054
121_10	0.846154	0.500000	0.000000	0.000000
122_2	0.714286	0.000000	0.000000	0.086957
122_3	0.545455			
122_4	0.714286		0.000000	0.133333
123_2	0.666667	0.000000	0.000000	0.680000
123_3	1.000000		0.000000	0.363636
123_4	0.800000		0.000000	0.102564
123_5	0.615385	0.000000	0.000000	0.000000
123_6	1.000000	0.000000	0.000000	0.272727
123_7	1.000000		0.000000	0.046512
124_2	0.250000	0.000000	0.000000	0.054054
124_3	0.375000	0.000000	0.000000	0.000000
124_4	0.750000	0.000000	0.000000	0.285714
124_5	0.571429		0.000000	0.153846
124_6	0.714286		0.000000	0.000000
125_2	0.750000		0.000000	0.000000
125_3	0.272727		0.000000	0.129032
125_4	0.379310	0.000000	0.000000	0.187500
125_5	0.571429	0.000000	0.000000	0.105263
125_6	0.714286		0.000000	0.060606
125_7	0.777778	0.000000	0.000000	0.000000
125_8	0.500000	0.000000	0.000000	0.000000
126_2	0.300000		0.000000	0.057143
126_3	0.416667		0.000000	0.146341
126_4	0.307692	0.000000	0.000000	0.048780
126_5	0.692308		0.000000	0.080000
127_2	0.571429		0.000000	0.000000
127_3	0.500000	0.000000	0.000000	0.121212
127_4	0.583333		0.000000	0.214286
127_5	0.538462	0.000000	0.000000	0.000000
127_6	0.250000		0.000000	0.176471
127_7	0.625000		0.000000	0.095238
127_8	0.800000		0.000000	0.044444
127_9	0.600000			
128_2	0.600000		0.000000	0.054054
128_3	0.545455			
128_4	0.500000		0.000000	0.210526
128_5	0.571429		0.000000	0.058824
128_6	0.666667	0.000000	0.000000	0.058824
129_2	0.727273			
129_3	0.500000		0.000000	0.222222
129_4	0.700000		0.000000	0.000000
129_5	0.352941	0.000000	0.000000	0.080000
129_6	0.363636			
129_7	0.750000		0.000000	0.117647
129_8	0.625000			
130_2	0.222222	0.000000	0.000000	0.000000
130_3	0.500000	0.000000	0.000000	0.080000
130_4	0.266667	0.000000	0.000000	0.097561
130_5	0.400000		0.000000	0.037736
130_6	0.750000		0.000000	0.000000
130_7	0.714286	0.000000	0.000000	0.000000
130_8	0.250000	0.000000	0.000000	0.070175
131_2	0.923077		0.000000	0.375000
131_3	1.000000		0.000000	0.255319
131_4	0.875000		0.000000	0.344828
131_5	0.769231		0.000000	0.187500
131_6	1.000000		0.000000	0.212766
131_7	0.875000	1.000000	0.000000	0.711864
131_8	1.000000	1.000000	0.000000	0.200000
131_9	1.000000	0.166667	0.000000	0.322581
132_2	0.571429	0.000000	0.000000	0.228571
132_3	0.571429	0.000000	0.000000	0.129032
132_4	0.666667	0.000000	0.000000	0.055556
132_5	0.600000		0.000000	0.666667
132_6	0.571429	0.000000	0.000000	0.050000
133_2	0.583333	0.000000	0.000000	0.000000
133_3	0.500000	0.000000	0.000000	0.086957
133_4	0.363636	0.000000	0.000000	0.137931
133_5	0.333333	0.333333	0.000000	0.102564
133_6	0.588235	0.200000	0.000000	0.153846
133_7	1.000000	0.000000	0.000000	0.125000
133_8	0.411765	0.333333	0.000000	0.114286
133_9	0.700000		0.000000	0.142857
133_10	1.000000	1.000000	0.000000	0.146341
134_2	0.500000		0.000000	0.093023
134_3	0.777778		0.000000	0.037736
134_4	0.500000	0.000000	0.000000	0.078431
134_5	0.625000		0.000000	0.000000
134_6	0.750000		0.000000	0.040000
134_7	0.571429		0.000000	0.000000
136_2	0.714286		0.000000	0.000000
136_3	0.625000		0.000000	0.000000
136_4	0.400000		0.000000	0.000000
136_5	0.428571		0.000000	0.200000
136_6	0.555556	0.000000	0.000000	0.058824
136_7	0.500000		0.000000	0.057143
137_2	0.727273	0.000000	0.000000	0.222222
137_3	0.800000	0.000000	0.000000	0.216216
137_4	0.800000		0.000000	0.380952
137_5	0.800000		0.000000	0.500000
137_6	0.750000	0.000000	0.000000	0.230769
137_7	0.875000	0.000000	0.000000	0.078431
137_8	0.800000		0.000000	0.000000
138_2	0.500000		0.000000	0.000000
138_3	0.600000	0.000000	0.000000	0.000000
138_4	0.600000		0.000000	0.000000
138_5	0.500000	0.000000	0.000000	0.000000
138_6	0.750000		0.000000	0.054054
138_7	0.818182	0.000000	0.000000	0.000000
138_8	0.571429	0.000000	0.000000	0.000000
138_9	0.750000		0.000000	0.060606
139_2	0.571429		0.000000	0.062500
139_3	1.000000		0.000000	0.100000
139_4	0.538462	0.000000	0.000000	0.000000
139_5	0.454545		0.000000	0.000000
139_6	0.500000	0.000000	0.000000	0.000000
139_7	0.571429		0.000000	0.000000
139_8	0.571429		0.000000	0.000000
139_9	0.642857	0.000000	0.000000	0.000000
139_10	0.407407		0.000000	0.000000
140_2	0.400000	0.000000	0.000000	0.000000
140_3	1.000000	0.200000	0.000000	0.307692
140_4	0.571429	0.000000	0.000000	0.000000
140_5	0.625000	0.500000	0.000000	0.000000
140_6	0.666667	0.000000	0.000000	0.000000
140_7	0.242424		0.000000	0.171429
140_8	0.600000	0.500000	0.000000	0.068966
140_9	0.444444		0.000000	0.083333
141_2	0.666667	0.000000	0.000000	0.250000
141_3	0.666667		0.000000	0.090909
141_4	0.800000		0.000000	0.250000
142_2	0.666667	0.000000	0.000000	0.136364
142_3	0.750000	0.000000	0.000000	0.121212
142_4	0.600000		0.000000	0.162162
142_5	0.600000		0.000000	0.000000
142_6	0.833333	0.000000	0.000000	0.000000
143_2	0.857143		0.000000	0.000000
143_3	0.875000		0.000000	0.000000
143_4	0.833333	0.500000	0.000000	0.121212
143_5	0.500000		0.000000	0.153846
144_2	0.666667	0.000000	0.000000	0.047619
144_3	0.666667		0.000000	0.000000
144_4	0.375000	0.000000	0.000000	0.000000
144_5	0.666667		0.000000	0.093023
144_6	0.500000		0.000000	0.054054
144_7	0.444444	0.000000	0.000000	0.160000
145_2	0.625000		0.000000	0.000000
145_3	0.714286	0.000000	0.000000	0.000000
145_4	0.444444	0.000000	0.000000	0.047619
145_5	0.727273		0.000000	0.076923
145_6	0.571429		0.000000	0.074074
146_2	0.857143		0.000000	0.000000
146_3	0.555556		0.000000	0.222222
146_4	0.666667		0.000000	0.000000
146_5	0.545455	1.000000	0.000000	0.150000
146_6	0.473684		0.000000	0.072727
146_7	0.900000			
147_2	0.714286	0.000000	0.000000	0.634146
147_3	0.714286		0.000000	0.090909
147_4	0.391304	0.000000	0.000000	0.148148
147_5	0.750000		0.000000	0.064516
147_6	0.777778		0.000000	0.148148
147_7	0.406250	0.000000	0.000000	0.115385
148_2	0.571429	0.000000	0.000000	0.000000
148_3	0.363636	0.000000	0.000000	0.000000
148_4	0.600000	0.000000	0.000000	0.000000
148_5	0.545455		0.000000	0.060606
148_6	0.500000	0.000000	0.000000	0.114286
148_7	0.615385		0.000000	0.086957
148_8	0.727273	0.000000	0.000000	0.000000
149_2	0.571429	0.000000	0.000000	0.160000
149_3	0.750000	0.000000	0.000000	0.181818
149_4	0.600000	0.000000	0.000000	0.187500
149_5	0.818182	0.000000	0.000000	0.160000
149_6	0.545455	0.000000	0.000000	0.160000
149_7	0.600000	0.000000	0.000000	0.153846
149_8	0.500000	0.000000	0.000000	0.240000
149_9	0.727273	0.000000	0.000000	0.114286
150_2	0.600000		0.000000	0.000000
150_3	0.428571		0.000000	0.133333
150_4	0.285714	0.000000	0.000000	0.066667
150_5	0.500000	0.000000	0.000000	0.076923
150_6	0.714286		0.000000	0.121212
151_2	0.888889		0.000000	0.285714
151_3	0.666667		0.000000	0.125000
151_4	0.800000		0.000000	0.000000
151_5	0.666667	0.000000	0.000000	0.111111
152_2	0.571429	0.000000	0.000000	0.181818
152_3	0.333333	0.000000	0.000000	0.108108
152_4	0.625000	0.000000	0.000000	0.187500
152_5	0.461538	0.000000	0.000000	0.086957
152_6	0.545455			
152_7	0.600000			
152_8	0.500000	0.000000	0.000000	0.000000
153_2	0.625000	0.000000	0.000000	0.000000
153_3	0.533333	0.000000	0.000000	0.176471
153_4	0.333333	0.000000	0.000000	0.000000
153_5	0.636364	0.000000	0.000000	0.114286
153_6	0.344828	0.000000	0.000000	0.100000
153_7	0.363636			
154_2	0.500000		0.000000	0.000000
154_3	0.192308		0.000000	0.000000
154_4	0.533333	0.000000	0.000000	0.000000
154_5	0.769231		0.000000	0.093023
155_2	0.625000	0.000000	0.000000	0.064516
155_3	0.400000	0.000000	0.000000	0.125000
155_4	0.625000		0.000000	0.000000
156_2	0.500000		0.000000	0.058824
156_3	0.312500		0.000000	0.146341
156_4	0.555556			
156_5	0.285714		0.000000	0.000000
156_6	0.444444		0.000000	0.000000
156_7	0.500000		0.000000	0.090909
156_8	0.444444		0.000000	0.000000
157_2	0.800000		0.000000	0.313725
157_3	1.000000		0.000000	0.139535
157_4	0.733333		0.000000	0.470588
157_5	0.666667		0.000000	0.230769
158_2	0.750000		0.000000	0.045455
158_3	0.900000	0.000000	0.000000	0.111111
158_4	0.700000	0.000000	0.000000	0.000000
158_5	0.727273		0.000000	0.240000
158_6	0.444444	0.000000	0.000000	0.074074
159_2	0.909091	0.500000	0.000000	0.730769
159_3	0.473684	0.000000	0.000000	0.114286
159_4	0.500000		0.000000	0.045455
159_5	0.923077	0.000000	0.000000	0.193548
159_6	0.875000		0.000000	0.320000
159_7	0.800000	0.000000	0.000000	0.142857
160_2	0.714286		0.000000	0.000000
160_3	1.000000		0.000000	0.157895
160_4	0.875000		0.000000	0.782609
160_5	0.692308		0.000000	0.125000
160_6	1.000000		0.000000	0.484848
160_7	0.625000		0.000000	0.318182
160_8	0.777778	0.250000	0.000000	0.210526
161_2	0.888889		0.000000	0.400000
161_3	0.611111	0.000000	0.000000	0.125000
161_4	0.750000	0.000000	0.000000	0.102564
161_5	0.350000	0.000000	0.000000	0.160000
162_2	0.500000	0.000000	0.000000	0.137931
162_3	0.333333	0.000000	0.000000	0.000000
162_4	0.500000	0.000000	0.000000	0.000000
162_5	0.357143	0.000000	0.000000	0.052632
162_6	0.260870	0.000000	0.000000	0.000000
162_7	0.300000	0.000000	0.000000	0.000000
162_8	0.750000			
162_9	0.466667	0.000000	0.000000	0.127660
162_10	0.266667	0.000000	0.000000	0.000000
162_11	0.107143	0.000000	0.000000	0.146341
163_2	0.400000	0.000000	0.000000	0.090909
163_3	0.538462	0.000000	0.000000	0.000000
163_4	0.363636			
163_5	0.500000	0.000000	0.000000	0.000000
164_2	0.166667	0.000000	0.000000	0.133333
164_3	0.166667		0.000000	0.000000
164_4	0.571429		0.000000	0.000000
164_5	0.100000		0.000000	0.071429
164_6	0.727273			
164_7	0.500000		0.000000	0.000000
164_8	0.428571	0.000000	0.000000	0.175439
165_2	0.600000		0.000000	0.260870
165_3	0.428571		0.000000	0.761905
165_4	0.700000	0.000000	0.000000	0.333333
165_5	0.333333	0.000000	0.000000	0.000000
165_6	0.555556		0.000000	0.117647
165_7	0.461538		0.000000	0.062500
165_8	0.416667	0.000000	0.000000	0.000000
166_2	0.500000		0.000000	0.095238
166_3	0.600000	1.000000	0.000000	0.083333
166_4	1.000000			
166_5	0.875000	0.333333	0.000000	0.000000
166_6	0.700000	1.000000	0.000000	0.000000
166_7	0.700000	0.000000	0.000000	0.230769
166_8	0.800000	0.000000	0.000000	0.142857
167_2	0.454545		0.000000	0.000000
167_3	0.545455	0.333333	0.000000	0.181818
167_4	0.500000	0.142857	0.000000	0.270270
167_5	0.642857	0.500000	0.000000	0.222222
167_6	1.000000		0.000000	0.162162
167_7	1.000000	0.500000	0.000000	0.411765
167_8	1.000000		0.000000	0.274510
167_9	0.692308	0.000000	0.000000	0.500000
168_2	0.750000	0.000000	0.000000	0.193548
168_3	0.777778		0.000000	0.100000
168_4	1.000000	0.100000	0.000000	0.064516
168_5	0.692308			
168_6	0.692308		0.000000	0.058824
169_2	0.900000			
169_3	0.875000		0.000000	0.137931
169_4	0.750000			
169_5	0.857143			
169_6	0.692308		0.000000	0.095238
170_2	0.600000			
170_3	0.636364		0.000000	0.000000
170_4	0.636364	0.000000	0.000000	0.166667
170_5	0.500000	0.000000	0.000000	0.105263
170_6	0.600000		0.000000	0.095238
171_2	0.320000	0.000000	0.000000	0.137931
171_3	0.322581			
171_4	0.291667	0.000000	0.000000	0.250000
171_5	0.285714		0.000000	0.055556
172_2	0.444444	0.000000	0.000000	0.000000
172_3	0.750000		0.000000	0.000000
172_4	0.555556		0.000000	0.000000
172_5	0.526316	0.000000	0.000000	0.000000
173_2	0.625000	0.000000	0.000000	0.105263
173_3	0.500000		0.000000	0.060606
173_4	0.571429	0.000000	0.000000	0.190476
173_5	0.700000			
173_6	0.571429		0.000000	0.000000
173_7	0.571429	0.000000	0.000000	0.000000
173_8	0.272727	0.000000	0.000000	0.071429
174_2	0.500000		0.000000	0.105263
174_3	0.500000	0.000000	0.000000	0.071429
174_4	0.363636			
174_5	0.666667		0.000000	0.000000
174_6	0.571429			
174_7	0.583333		0.000000	0.000000
174_8	0.571429	0.000000	0.000000	0.068966
174_9	0.625000	0.000000	0.000000	0.250000
174_10	0.571429	0.000000	0.000000	0.162162
174_11	0.300000	0.000000	0.000000	0.080000
174_12	0.714286	0.000000	0.000000	0.137931
175_2	0.285714	0.000000	0.000000	0.000000
175_3	0.777778			
175_4	0.350000	0.000000	0.000000	0.000000
175_5	0.461538		0.000000	0.054054
176_2	0.800000	0.142857	0.000000	0.000000
176_3	0.846154			
176_4	0.733333			
