turnid	ROUGE1-R	MRR	Exact match	F1	ROUGEL-F1
51_9	0.900000	0.166667	0.000000	0.156863	0.172414
51_10	0.800000		0.000000	0.176471	0.279070
52_2	1.000000	0.200000	0.000000	0.127660	0.075472
52_3	1.000000	0.000000	0.000000	0.066667	0.055556
52_4	0.666667		0.000000	0.000000	0.000000
52_5	0.888889		0.000000	0.119403	0.162162
52_6	0.583333		0.000000	0.039216	0.100000
52_7	1.000000	0.166667	0.000000	0.318182	0.301887
52_8	0.777778		0.000000	0.000000	0.000000
52_9	0.800000				
52_10	0.666667	0.111111	0.000000	0.000000	0.000000
53_2	1.000000		0.000000	0.171429	0.166667
53_3	1.000000		0.000000	0.149254	0.153846
53_4	0.666667	0.500000	1.000000	1.000000	1.000000
53_5	0.833333	0.000000	0.000000	0.133333	0.130435
53_6	1.000000		0.000000	0.153846	0.054054
53_7	1.000000	1.000000	0.000000	0.698413	0.685714
53_8	0.818182		0.000000	0.074074	0.072727
53_9	0.714286	0.000000	0.000000	0.444444	0.421053
54_2	0.818182	0.000000	0.000000	0.400000	0.457143
54_3	1.000000	1.000000	0.000000	0.933333	0.911765
54_4	0.555556	0.142857	0.000000	0.352941	0.380952
54_5	0.769231		0.000000	0.153846	0.200000
54_6	1.000000	0.000000	0.000000	0.418605	0.384615
54_7	0.777778		0.000000	0.186047	0.196078
54_8	1.000000	0.000000	0.000000	0.085106	0.169492
54_9	0.875000	0.000000	0.000000	0.117647	0.136364
55_2	0.777778	0.200000	0.000000	0.342857	0.256410
55_3	0.900000	0.200000	0.000000	0.227273	0.177778
55_4	0.538462		0.000000	0.171429	0.200000
55_5	0.714286	0.000000	0.000000	0.157895	0.200000
55_6	0.428571	0.000000	0.000000	0.303030	0.297297
55_7	1.000000		0.000000	0.153846	0.093023
55_8	0.714286	1.000000	0.000000	0.440000	0.452830
55_9	1.000000	0.000000	0.000000	0.187500	0.171429
55_10	1.000000	0.500000	0.000000	0.113208	0.100000
56_2	1.000000	0.000000	0.000000	0.147059	0.129870
56_3	0.700000				
56_4	1.000000		0.000000	0.157895	0.150000
56_5	1.000000		0.000000	0.222222	0.303030
56_6	1.000000	0.000000	0.000000	0.000000	0.074074
56_7	1.000000	0.000000	0.000000	0.232558	0.244898
56_8	0.800000	0.000000	0.000000	0.240000	0.305085
57_2	1.000000	0.000000	0.000000	0.375000	0.240000
57_3	1.000000		0.000000	0.171429	0.108108
57_4	0.888889	0.500000	0.000000	0.312500	0.197183
57_5	1.000000	0.111111	0.000000	0.476190	0.480000
57_6	1.000000	0.500000	0.000000	0.476190	0.380952
57_7	0.875000	0.000000	0.000000	0.181818	0.127660
57_8	1.000000		0.000000	0.228571	0.108108
57_9	1.000000		0.000000	0.083333	0.083333
57_10	0.692308	0.000000	0.000000	0.000000	0.000000
58_2	0.700000	0.000000	0.000000	0.216216	0.311111
58_3	0.500000		0.000000	0.240000	0.185185
58_4	0.750000		0.000000	0.120000	0.107143
58_5	0.500000		0.000000	0.222222	0.169492
58_6	0.666667		0.000000	0.322581	0.235294
58_7	1.000000		0.000000	0.333333	0.266667
58_8	0.750000		0.000000	0.142857	0.242424
59_2	1.000000		0.000000	0.177778	0.153846
59_3	1.000000		0.000000	0.444444	0.370370
59_4	1.000000	0.000000	0.000000	0.380952	0.388889
59_5	1.000000		0.000000	0.358974	0.318182
59_6	1.000000		0.000000	0.039216	0.037037
59_7	0.750000	0.000000	0.000000	0.222222	0.216216
59_8	0.750000		0.000000	0.090909	0.075472
60_2	0.666667	0.000000	0.000000	0.142857	0.177778
60_3	1.000000		0.000000	0.135135	0.146341
60_4	1.000000		0.000000	0.291667	0.192308
60_5	1.000000		0.000000	0.258065	0.197183
60_6	1.000000	0.000000	0.000000	0.196078	0.140351
60_7	0.666667		0.000000	0.171429	0.166667
61_2	1.000000	0.000000	0.000000	0.074074	0.133333
61_3	0.900000		0.000000	0.160000	0.142857
61_4	0.800000		0.000000	0.121212	0.102564
61_5	1.000000		0.000000	0.357143	0.277778
61_6	1.000000				
61_7	0.692308	0.000000	0.000000	0.139535	0.156863
61_8	1.000000		0.000000	0.606061	0.432432
61_9	0.444444		0.000000	0.127660	0.142857
62_2	1.000000		0.000000	0.166667	0.142857
62_3	1.000000	0.000000	0.000000	0.172414	0.119403
62_4	1.000000		0.000000	0.225806	0.164384
62_5	1.000000	0.166667	0.000000	0.218182	0.135593
62_6	1.000000		0.000000	0.125000	0.085714
62_7	0.600000		0.000000	0.342857	0.324324
62_8	1.000000	0.250000	0.000000	0.216216	0.318182
62_9	0.857143		0.000000	0.044444	0.037037
62_10	0.444444	0.000000	0.000000	0.000000	0.000000
62_11	0.636364	0.000000	0.000000	0.178571	0.156250
63_2	1.000000	0.125000	0.000000	0.133333	0.162162
63_3	1.000000		0.000000	0.153846	0.250000
63_4	1.000000	0.000000	0.000000	0.588235	0.400000
63_5	0.500000	0.000000	0.000000	0.564103	0.434783
63_6	1.000000		0.000000	0.380952	0.291667
63_7	1.000000		0.000000	0.102564	0.090909
63_8	1.000000		0.000000	0.000000	0.000000
63_9	0.875000		0.000000	0.102564	0.146341
63_10	1.000000		0.000000	0.150943	0.137931
64_2	0.500000	0.000000	0.000000	0.054054	0.093023
64_3	0.500000	0.000000	0.000000	0.225806	0.246575
64_4	0.714286		0.000000	0.150943	0.129032
64_5	0.444444		0.000000	0.083333	0.109091
64_6	0.750000	0.000000	0.000000	0.000000	0.000000
64_7	0.750000	0.000000	0.000000	0.000000	0.000000
64_8	0.700000		0.000000	0.000000	0.000000
64_9	0.666667		0.000000	0.074074	0.066667
64_10	0.800000		0.000000	0.172414	0.112676
64_11	0.875000	0.000000	0.000000	0.181818	0.145455
65_2	1.000000		0.000000	0.121212	0.105263
65_3	0.625000	0.100000	0.000000	0.274510	0.276923
65_4	0.888889	0.000000	0.000000	0.262295	0.181818
65_5	1.000000	0.333333	0.000000	0.260870	0.200000
65_6	1.000000		0.000000	0.046512	0.043478
65_7	1.000000	0.000000	0.000000	0.357143	0.312500
65_8	1.000000	0.142857	0.000000	0.300000	0.279070
65_9	1.000000	0.500000	0.000000	0.277778	0.243902
65_10	0.800000	0.250000	0.000000	0.000000	0.000000
66_2	0.875000		0.000000	0.226415	0.222222
66_3	1.000000	0.000000	0.000000	0.162162	0.146341
66_4	0.666667		0.000000	0.163934	0.093750
66_5	1.000000	0.250000	0.000000	0.343750	0.181818
66_6	0.833333	0.000000	0.000000	0.048780	0.045455
66_7	0.500000	0.000000	0.000000	0.044444	0.041667
66_8	0.875000		0.000000	0.225352	0.216216
66_9	1.000000	0.000000	0.000000	0.161290	0.095238
67_2	1.000000	0.125000	0.000000	0.187500	0.162162
67_3	1.000000		0.000000	0.272727	0.240000
67_4	1.000000	0.125000	0.000000	0.291667	0.192308
67_5	1.000000		0.000000	0.322581	0.277778
67_6	1.000000		0.000000	0.218182	0.176471
67_7	1.000000		0.000000	0.150943	0.148148
67_8	0.833333		0.000000	0.205128	0.200000
67_9	1.000000		0.000000	0.105263	0.098361
67_10	1.000000		0.000000	0.064516	0.062500
67_11	1.000000	0.142857	0.000000	0.263158	0.095238
68_2	0.900000				
68_3	0.857143	0.500000	0.000000	0.250000	0.212766
68_4	1.000000	0.000000	0.000000	0.000000	0.000000
68_5	1.000000	0.166667	0.000000	0.117647	0.095238
68_6	1.000000	1.000000	0.000000	0.677966	0.625000
68_7	1.000000		0.000000	0.196078	0.103448
68_8	1.000000	0.000000	0.000000	0.000000	0.000000
68_9	0.750000	0.250000	0.000000	0.166667	0.146341
68_10	1.000000		0.000000	0.137931	0.092308
68_11	1.000000	0.500000	0.000000	0.103896	0.048780
69_2	0.500000	0.000000	0.000000	0.066667	0.062500
69_3	1.000000		0.000000	0.344828	0.266667
69_4	0.875000	0.000000	0.000000	0.184615	0.144928
69_5	1.000000		0.000000	0.080000	0.070175
69_6	1.000000	1.000000	0.000000	0.254545	0.178571
69_7	1.000000	0.000000	0.000000	0.311688	0.272727
69_8	0.875000		0.000000	0.081081	0.098765
69_9	1.000000		0.000000	0.186047	0.136364
69_10	0.714286	0.333333	0.000000	0.203390	0.161290
70_2	0.750000		0.000000	0.275862	0.268657
70_3	1.000000		0.000000	0.176471	0.169014
70_4	1.000000		0.000000	0.270270	0.270270
70_5	1.000000		0.000000	0.185185	0.212121
70_6	0.888889		0.000000	0.774194	0.738462
70_7	1.000000	0.000000	0.000000	0.109091	0.062500
70_8	0.857143		0.000000	0.561404	0.545455
70_9	0.625000		0.000000	0.101695	0.089552
70_10	1.000000	0.000000	0.000000	0.164384	0.146341
71_2	1.000000		0.000000	0.000000	0.000000
71_3	1.000000	0.166667	0.000000	0.130435	0.086957
71_4	0.857143	1.000000	0.000000	0.285714	0.303030
71_5	0.875000	0.000000	0.000000	0.097561	0.081633
71_6	0.500000	0.000000	0.000000	0.111111	0.139535
71_7	0.900000	0.500000	0.000000	0.259259	0.242424
71_8	0.400000	0.000000	0.000000	0.222222	0.300000
71_9	1.000000	0.500000	0.000000	0.000000	0.000000
71_10	1.000000	0.500000	0.000000	0.229508	0.228571
71_11	1.000000	0.333333	0.000000	0.146341	0.136364
71_12	1.000000		0.000000	0.166667	0.114286
72_2	1.000000		0.000000	0.088235	0.121212
72_3	0.375000		0.000000	0.000000	0.000000
72_4	0.833333	0.000000	0.000000	0.142857	0.151515
72_5	0.750000	0.166667	0.000000	0.222222	0.196721
72_6	1.000000	0.000000	0.000000	0.185185	0.200000
72_7	1.000000		0.000000	0.350877	0.246154
72_8	0.666667	0.166667	0.000000	0.176471	0.195122
72_9	0.875000	1.000000	0.000000	0.604651	0.612245
72_10	0.555556	0.000000	0.000000	0.133333	0.121212
73_2	1.000000	0.000000	0.000000	0.078431	0.137931
73_3	1.000000	0.000000	0.000000	0.357143	0.411765
73_4	0.875000	1.000000	0.000000	0.821429	0.825397
73_5	0.600000	0.000000	0.000000	0.181818	0.173913
73_6	1.000000	0.100000	0.000000	0.303030	0.222222
73_7	1.000000	1.000000	0.000000	0.843750	0.861111
73_8	1.000000	0.111111	0.000000	0.000000	0.000000
73_9	1.000000	0.000000	0.000000	0.000000	0.000000
73_10	1.000000	0.000000	0.000000	0.173913	0.163265
74_2	0.625000		0.000000	0.578947	0.487805
74_3	1.000000				
74_4	0.833333		0.000000	0.432432	0.410256
74_5	0.750000	0.333333	0.000000	0.200000	0.307692
74_6	1.000000		0.000000	0.111111	0.142857
74_7	1.000000	0.125000	0.000000	0.135135	0.179775
74_8	1.000000	0.000000	0.000000	0.240000	0.203390
74_9	0.833333	0.000000	0.000000	0.051282	0.142857
74_10	0.857143		0.000000	0.098361	0.085714
74_11	0.625000		0.000000	0.230769	0.156250
74_12	0.500000	0.000000	0.000000	0.216216	0.177778
75_2	1.000000	0.111111	0.000000	0.157895	0.142857
75_3	0.888889	1.000000	0.000000	0.148148	0.103448
75_4	1.000000	0.500000	0.000000	0.076923	0.089888
75_5	1.000000	1.000000	0.000000	0.800000	0.810811
75_6	1.000000	0.333333	0.000000	0.181818	0.194444
75_7	0.833333	0.333333	0.000000	0.153846	0.137931
75_8	1.000000	0.000000	0.000000	0.210526	0.141176
75_9	0.900000	0.000000	0.000000	0.000000	0.000000
75_10	0.500000	0.000000	0.000000	0.200000	0.175000
76_2	1.000000		0.000000	0.256410	0.200000
76_3	0.800000	0.000000	0.000000	0.071429	0.066667
76_4	0.857143		0.000000	0.064516	0.058824
76_5	1.000000	0.250000	0.000000	0.153846	0.196721
76_6	0.750000		0.000000	0.050000	0.153846
76_7	1.000000		0.000000	0.206897	0.228571
76_8	1.000000	0.000000	0.000000	0.122449	0.145455
76_9	1.000000	0.333333	0.000000	0.084507	0.128205
76_10	1.000000	1.000000	0.000000	0.146341	0.160000
77_2	1.000000		0.000000	0.173913	0.200000
77_3	0.250000	0.142857	0.000000	0.210526	0.260870
77_4	0.833333	0.000000	0.000000	0.000000	0.043478
77_5	1.000000	0.000000	0.000000	0.000000	0.000000
77_6	1.000000	0.333333	0.000000	0.146341	0.130435
77_7	1.000000		0.000000	0.203390	0.166667
77_8	1.000000	0.500000	0.000000	0.297872	0.240000
77_9	1.000000	1.000000	0.000000	0.271605	0.190476
77_10	1.000000	0.000000	0.000000	0.100000	0.093023
78_2	1.000000		0.000000	0.166667	0.142857
78_3	1.000000	0.000000	0.000000	0.370370	0.225806
78_4	0.750000		0.000000	0.238095	0.274510
78_5	0.700000	0.000000	0.000000	0.100000	0.090909
78_6	0.625000		0.000000	0.103448	0.126984
78_7	1.000000		0.000000	0.212766	0.188679
78_8	0.857143	0.100000	0.000000	0.218182	0.137931
78_9	0.666667	0.000000	0.000000	0.413793	0.285714
78_10	0.875000		0.000000	0.346154	0.338983
79_2	0.900000	0.166667	0.000000	0.275862	0.242424
79_3	0.875000	0.000000	0.000000	0.115385	0.137931
79_4	0.750000		0.000000	0.137931	0.125000
79_5	1.000000	0.000000	0.000000	0.240000	0.254545
79_6	0.714286	0.200000	0.000000	0.203390	0.202899
79_7	0.700000	1.000000	0.000000	0.926829	0.904762
79_8	1.000000		0.000000	0.060606	0.055556
79_9	1.000000	0.000000	0.000000	0.169492	0.125000
80_2	1.000000		0.000000	0.000000	0.000000
80_3	0.818182	0.000000	0.000000	0.355556	0.384615
80_4	1.000000	0.000000	0.000000	0.380952	0.416667
80_5	1.000000	0.166667	0.000000	0.166667	0.119403
80_6	1.000000		0.000000	0.135593	0.186667
80_7	0.538462		0.000000	0.322581	0.219178
80_8	0.750000	0.000000	0.000000	0.156863	0.193548
80_9	1.000000	0.166667	0.000000	0.285714	0.444444
80_10	0.900000		0.000000	0.300000	0.328767
81_2	1.000000		0.000000	0.076923	0.068966
81_3	0.428571	0.000000	0.000000	0.000000	0.048780
81_4	0.666667	0.000000	0.000000	0.080000	0.200000
81_5	0.714286		0.000000	0.052632	0.136364
81_6	0.545455	0.000000	0.000000	0.097561	0.192308
81_7	0.428571	0.000000	0.000000	0.150000	0.127660
82_2	0.888889		0.000000	0.114286	0.139535
82_3	0.800000	0.000000	0.000000	0.047619	0.086957
82_4	0.000000	0.000000	0.000000	0.111111	0.139535
82_5	0.500000	0.000000	0.000000	0.062500	0.058824
82_6	0.777778		0.000000	0.074074	0.068966
82_7	0.500000	0.000000	0.000000	0.181818	0.122449
82_8	0.461538		0.000000	0.142857	0.052632
82_9	0.428571	0.000000	0.000000	0.071429	0.121212
82_10	0.500000		0.000000	0.210526	0.250000
82_11	0.625000		0.000000	0.050000	0.044444
83_2	0.800000		0.000000	0.060606	0.105263
83_3	0.857143		0.000000	0.115385	0.172414
83_4	0.833333		0.000000	0.222222	0.294118
83_5	0.833333		0.000000	0.000000	0.062500
83_6	0.666667		0.000000	0.000000	0.000000
83_7	0.833333		0.000000	0.000000	0.000000
83_8	0.833333		0.000000	0.000000	0.000000
83_9	0.800000		0.000000	0.000000	0.102564
84_2	0.714286		0.000000	0.074074	0.062500
84_3	0.818182		0.000000	0.000000	0.000000
84_4	1.000000		0.000000	0.000000	0.000000
84_5	1.000000		0.000000	0.000000	0.058824
84_6	0.800000		0.000000	0.171429	0.157895
84_7	0.875000		0.000000	0.000000	0.000000
84_8	0.875000		0.000000	0.171429	0.133333
84_9	1.000000		0.000000	0.113208	0.103448
85_2	0.500000	0.500000	0.000000	0.170213	0.222222
85_3	1.000000		0.000000	0.363636	0.347826
85_4	1.000000		0.000000	0.041667	0.142857
85_5	0.722222		0.000000	0.181818	0.186047
85_6	0.636364		0.000000	0.139535	0.125000
86_2	0.888889		0.000000	0.066667	0.153846
86_3	0.875000		0.000000	0.095238	0.163265
86_4	0.666667	0.000000	0.000000	0.250000	0.275862
86_5	0.571429		0.000000	0.125000	0.272727
86_6	0.750000		0.000000	0.127660	0.107143
86_7	1.000000		0.000000	0.076923	0.193548
86_8	1.000000		0.000000	0.400000	0.461538
86_9	0.571429	0.333333	0.000000	0.150000	0.127660
87_2	0.875000		0.000000	0.150000	0.133333
87_3	0.666667	1.000000	0.000000	0.181818	0.078431
87_4	0.900000		0.000000	0.114286	0.105263
87_5	0.818182	0.000000	0.000000	0.055556	0.090909
87_6	1.000000	0.125000	0.000000	0.204082	0.178571
88_2	0.714286	0.000000	0.000000	0.000000	0.000000
88_3	0.714286		0.000000	0.434783	0.461538
88_4	0.777778	0.000000	0.000000	0.055556	0.136364
88_5	0.666667	0.000000	0.000000	0.062500	0.108108
88_6	0.600000		0.000000	0.000000	0.000000
89_2	0.700000	0.500000	0.000000	0.153846	0.142857
89_3	0.733333		0.000000	0.193548	0.166667
89_4	0.875000	1.000000	0.000000	0.333333	0.217391
90_2	0.777778		0.000000	0.971429	0.972973
90_3	0.600000	0.000000	0.000000	0.292683	0.238095
90_4	0.500000		0.000000	0.000000	0.000000
90_5	0.500000		0.000000	0.000000	0.000000
90_6	0.571429	0.000000	0.000000	0.000000	0.000000
90_7	0.466667	0.000000	0.000000	0.000000	0.000000
91_2	1.000000		0.000000	0.486486	0.428571
91_3	0.700000		0.000000	0.437500	0.473684
91_4	1.000000		0.000000	0.238095	0.177778
92_2	0.800000		0.000000	0.181818	0.137931
92_3	0.714286	0.000000	0.000000	0.105263	0.090909
92_4	0.700000		0.000000	0.055556	0.108108
92_5	1.000000		0.000000	0.048780	0.042553
92_6	0.714286	0.000000	0.000000	0.066667	0.058824
93_2	1.000000		0.000000	0.242424	0.222222
93_3	0.900000		0.000000	0.058824	0.051282
93_4	0.818182		0.000000	0.142857	0.187500
93_5	0.875000	0.333333	0.000000	0.102564	0.048780
93_6	0.666667	0.000000	0.000000	0.046512	0.122449
94_2	1.000000		0.000000	0.375000	0.411765
94_3	1.000000		0.000000	0.500000	0.486486
94_4	1.000000		0.000000	0.153846	0.125000
94_5	1.000000	0.000000	0.000000	0.181818	0.153846
94_6	1.000000		0.000000	0.545455	0.560000
94_7	1.000000	0.333333	0.000000	0.263158	0.272727
94_8	0.875000		0.000000	0.173913	0.266667
95_2	0.714286		0.000000	0.296296	0.193548
95_3	1.000000		0.000000	0.454545	0.500000
95_4	0.700000		0.000000	0.270270	0.266667
95_5	0.666667		0.000000	0.148148	0.129032
95_6	0.666667		0.000000	0.333333	0.285714
95_7	0.406250	0.000000	0.000000	0.318182	0.274510
95_8	0.769231	0.000000	0.000000	0.146341	0.133333
96_2	0.357143	0.100000	0.000000	0.121212	0.105263
96_3	0.173913	0.125000	0.000000	0.363636	0.333333
96_4	0.625000	0.000000	0.000000	0.000000	0.039216
96_5	0.700000		0.000000	0.100000	0.166667
96_6	0.625000	0.000000	0.000000	0.044444	0.078431
96_7	0.600000	0.000000	0.000000	0.243902	0.177778
96_8	0.291667				
97_2	0.800000		0.000000	0.000000	0.000000
97_3	0.400000	0.000000	0.000000	0.058824	0.142857
97_4	0.400000	0.000000	0.000000	0.200000	0.217391
98_2	0.750000	0.000000	0.000000	0.088889	0.075472
98_3	0.545455	0.000000	0.000000	0.058824	0.053333
98_4	0.461538				
98_5	0.384615	0.000000	0.000000	0.000000	0.000000
98_6	0.300000		0.000000	0.000000	0.000000
98_7	0.222222	0.000000	0.000000	0.111111	0.095238
98_8	0.461538				
99_2	0.312500	0.000000	0.000000	0.272727	0.320000
99_3	1.000000	0.166667	0.000000	0.341463	0.311111
99_4	0.370370	0.000000	0.000000	0.142857	0.228571
99_5	1.000000		0.000000	0.400000	0.500000
99_6	1.000000				
99_7	1.000000		0.000000	0.228571	0.200000
99_8	0.875000				
100_2	0.240000				
100_3	0.750000		0.000000	0.000000	0.000000
100_4	0.666667		0.000000	0.000000	0.000000
100_5	0.666667		0.000000	0.000000	0.000000
100_6	0.714286		0.000000	0.057143	0.090909
100_7	0.518519	0.000000	0.000000	0.057143	0.095238
101_2	0.500000				
101_3	0.411765	0.000000	0.000000	0.000000	0.000000
101_4	0.384615	0.000000	0.000000	0.000000	0.060606
101_5	0.285714	0.000000	0.000000	0.097561	0.125000
101_6	0.352941		0.000000	0.042553	0.080000
101_7	0.636364	0.000000	0.000000	0.047619	0.043478
101_8	0.416667	0.000000	0.000000	0.000000	0.000000
101_9	0.714286		0.000000	0.105263	0.086957
101_10	0.714286	0.000000	0.000000	0.000000	0.000000
101_11	0.333333		0.000000	0.000000	0.055556
101_12	0.294118	0.000000	0.000000	0.041667	0.074074
102_2	0.571429	0.000000	0.000000	0.171429	0.157895
102_3	0.700000	1.000000	0.000000	0.000000	0.000000
102_4	0.428571				
103_2	0.333333				
103_3	0.454545	1.000000	0.000000	0.947368	0.954545
103_4	0.454545		0.000000	0.047619	0.085106
103_5	0.666667	0.000000	0.000000	0.258065	0.171429
103_6	0.857143		0.000000	0.054054	0.093023
103_7	0.444444	0.000000	0.000000	0.057143	0.090909
103_8	0.156250	0.000000	0.000000	0.078431	0.103448
104_2	0.916667	0.111111	0.000000	0.051282	0.122449
104_3	0.875000		0.000000	0.222222	0.250000
104_4	1.000000	0.000000	0.000000	0.312500	0.250000
104_5	0.888889		0.000000	0.258065	0.270270
104_6	1.000000		0.000000	0.333333	0.171429
104_7	1.000000	1.000000	0.000000	0.350000	0.355556
105_2	0.705882	1.000000	0.000000	0.846154	0.848485
105_3	0.615385				
105_4	0.687500	1.000000	0.000000	0.769231	0.771930
105_5	0.812500	0.000000	0.000000	0.185185	0.200000
105_6	0.409091	0.000000	0.000000	0.055556	0.052632
106_2	0.600000	1.000000	0.000000	0.666667	0.666667
106_3	0.636364	1.000000	0.000000	0.227273	0.274510
106_4	0.500000	1.000000	0.000000	0.685714	0.512821
106_5	0.500000				
106_6	1.000000		0.000000	0.518519	0.500000
107_2	1.000000				
107_3	0.333333	0.000000	0.000000	0.074074	0.071429
107_4	0.461538	0.000000	0.000000	0.000000	0.066667
107_5	0.411765	0.000000	0.000000	0.000000	0.000000
107_6	0.411765	0.000000	0.000000	0.055556	0.139535
108_2	0.900000	0.000000	0.000000	0.062500	0.157895
108_3	0.218750	0.000000	0.000000	0.304348	0.301887
108_4	0.916667				
108_5	0.900000	1.000000	0.000000	0.157895	0.177778
108_6	0.500000	0.000000	0.000000	0.511628	0.530612
108_7	0.928571	0.000000	0.000000	0.222222	0.285714
108_8	0.370370		0.000000	0.064516	0.111111
109_2	0.777778	0.000000	0.000000	0.000000	0.044444
109_3	0.250000	0.000000	0.000000	0.086957	0.078431
109_4	0.625000	0.000000	0.000000	0.043478	0.038462
109_5	0.571429	0.000000	0.000000	0.000000	0.000000
110_2	0.315789		0.000000	0.000000	0.000000
110_3	0.818182		0.000000	0.000000	0.000000
110_4	0.800000				
110_5	0.800000		0.000000	0.076923	0.064516
110_6	0.666667		0.000000	0.076923	0.066667
110_7	0.727273		0.000000	0.097561	0.090909
110_8	0.666667		0.000000	0.000000	0.000000
111_2	0.461538	0.500000	0.000000	0.000000	0.173913
111_3	0.315789	0.000000	0.000000	0.275862	0.294118
111_4	0.500000	0.333333	0.000000	0.148148	0.193548
111_5	0.900000		0.000000	0.000000	0.000000
111_6	1.000000	1.000000	0.000000	0.324324	0.333333
112_2	0.076923	0.000000	0.000000	0.058824	0.102564
112_3	0.500000				
112_4	0.714286		0.000000	0.078431	0.103448
112_5	0.571429		0.000000	0.176471	0.111111
112_6	0.263158				
112_7	0.750000		0.000000	0.148148	0.125000
112_8	0.666667		0.000000	0.051282	0.093023
113_2	0.800000	0.000000	0.000000	0.000000	0.000000
113_3	0.714286	0.000000	0.000000	0.000000	0.181818
113_4	0.666667		0.000000	0.095238	0.090909
113_5	0.714286		0.000000	0.000000	0.000000
113_6	0.600000	0.000000	0.000000	0.000000	0.000000
113_7	0.750000		0.000000	0.142857	0.133333
113_8	0.714286		0.000000	0.206897	0.216216
113_9	0.769231		0.000000	0.000000	0.000000
113_10	0.750000		0.000000	0.000000	0.000000
113_11	0.714286				
114_2	0.500000	0.000000	0.000000	0.000000	0.000000
114_3	0.750000		0.000000	0.200000	0.181818
114_4	0.800000		0.000000	0.102564	0.090909
114_5	0.727273	0.000000	0.000000	0.000000	0.000000
115_2	0.750000		0.000000	0.044444	0.081633
115_3	0.588235	0.000000	0.000000	0.577778	0.490566
115_4	0.529412	0.000000	0.000000	0.000000	0.048780
115_5	0.615385		0.000000	0.235294	0.190476
116_2	0.555556	0.000000	0.000000	0.000000	0.000000
116_3	0.500000	0.000000	0.000000	0.000000	0.000000
116_4	0.625000		0.000000	0.157895	0.181818
116_5	0.352941				
117_2	0.777778	0.000000	0.000000	0.358974	0.311111
117_3	1.000000	0.111111	0.000000	0.206897	0.352941
117_4	1.000000	0.500000	0.000000	0.222222	0.200000
118_2	0.909091	0.000000	0.000000	0.105263	0.051282
118_3	0.350000		0.000000	0.097561	0.127660
118_4	0.909091		0.000000	0.000000	0.000000
118_5	0.800000	1.000000	0.000000	0.105263	0.065574
118_6	0.818182	0.000000	0.000000	0.205128	0.177778
118_7	0.692308	0.166667	0.000000	0.067797	0.088235
119_2	0.500000	0.000000	0.000000	0.210526	0.181818
119_3	0.666667		0.000000	0.080000	0.068966
119_4	0.684211	0.000000	0.000000	0.142857	0.111111
119_5	0.909091		0.000000	0.277778	0.186047
119_6	0.600000	1.000000	0.000000	0.190476	0.160000
119_7	0.666667		0.000000	0.200000	0.222222
119_8	0.315789	0.000000	0.000000	0.000000	0.000000
120_2	0.166667	0.000000	0.000000	0.062500	0.052632
120_3	0.428571	0.500000	0.000000	0.153846	0.206897
120_4	0.642857				
120_5	0.687500		1.000000	1.000000	1.000000
120_6	1.000000				
121_2	0.437500	0.000000	0.000000	0.238095	0.090909
121_3	0.666667	0.000000	0.000000	0.076923	0.125000
121_4	0.750000		0.000000	0.105263	0.048780
121_5	0.714286	0.000000	0.000000	0.153846	0.181818
121_6	0.500000		0.000000	0.046512	0.125000
121_7	0.833333	0.000000	0.000000	0.051282	0.093023
121_8	0.333333		0.000000	0.000000	0.044444
121_9	0.818182		0.000000	0.054054	0.100000
121_10	0.846154	0.500000	0.000000	0.000000	0.000000
122_2	0.714286	0.000000	0.000000	0.086957	0.076923
122_3	0.545455				
122_4	0.714286		0.000000	0.133333	0.181818
123_2	0.666667	0.000000	0.000000	0.680000	0.666667
123_3	1.000000		0.000000	0.363636	0.320000
123_4	0.800000		0.000000	0.102564	0.093023
123_5	0.615385	0.000000	0.000000	0.000000	0.000000
123_6	1.000000	0.000000	0.000000	0.272727	0.181818
123_7	1.000000		0.000000	0.046512	0.117647
124_2	0.250000	0.000000	0.000000	0.054054	0.139535
124_3	0.375000	0.000000	0.000000	0.000000	0.000000
124_4	0.750000	0.000000	0.000000	0.285714	0.320000
124_5	0.571429		0.000000	0.153846	0.258065
124_6	0.714286		0.000000	0.000000	0.000000
125_2	0.750000		0.000000	0.000000	0.111111
125_3	0.272727		0.000000	0.129032	0.210526
125_4	0.379310	0.000000	0.000000	0.187500	0.195122
125_5	0.571429	0.000000	0.000000	0.105263	0.163265
125_6	0.714286		0.000000	0.060606	0.111111
125_7	0.777778	0.000000	0.000000	0.000000	0.000000
125_8	0.500000	0.000000	0.000000	0.000000	0.000000
126_2	0.300000		0.000000	0.057143	0.051282
126_3	0.416667		0.000000	0.146341	0.133333
126_4	0.307692	0.000000	0.000000	0.048780	0.085106
126_5	0.692308		0.000000	0.080000	0.109091
127_2	0.571429		0.000000	0.000000	0.000000
127_3	0.500000	0.000000	0.000000	0.121212	0.171429
127_4	0.583333		0.000000	0.214286	0.250000
127_5	0.538462	0.000000	0.000000	0.000000	0.054054
127_6	0.250000		0.000000	0.176471	0.105263
127_7	0.625000		0.000000	0.095238	0.088889
127_8	0.800000		0.000000	0.044444	0.042553
127_9	0.600000				
128_2	0.600000		0.000000	0.054054	0.048780
128_3	0.545455				
128_4	0.500000		0.000000	0.210526	0.210526
128_5	0.571429		0.000000	0.058824	0.055556
128_6	0.666667	0.000000	0.000000	0.058824	0.105263
129_2	0.727273				
